sandwich,1
ends.now,1
outfit,1
coverillustration,1
catchy,1
alliteration,1
Super,1
blast,1
workload,1
cue,1
Artistic,1
Great,1
water,1
v,1
Vendetta,1
pen,1
animator,1
Dan,1
Harmon,1
villain,1
persepolis,1
Joes,1
trial,1
tribulation,1
flaw,1
strength,1
Superman,1
alter-ego,1
Clark,1
Kent,1
desire,1
mistake,1
bat,1
weirdo,1
agency,1
surprise,1
genesis,1
Avengers,1
Iron,1
ex,1
push,1
Cap,1
Ironman,1
usher,1
stone,1
headache,1
rock,1
Make,1
hell,1
payoff,1
spoiler,1
alert,1
exposition,1
wake,1
mom,1
hall,1
office,1
Due,1
student,1
desk,1
shopping,1
human,1
play-writing,1
screenwriting,1
fit,1
throwaway,1
run,1
portion,1
bone,1
backyard,1
fill,1
sport,1
caption1,1
undertaking,1
topic,1
tutorial,1
